instName, numOfJobs, numOfThreads, timeLimit, timeCost, feasible, optimal, numOfNodes, globalUB, globalLB, gap,rootUB, rootLB, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, numSolvedNodes, numPrunedByInfeasibility, numPrunedByOptimality, numPrunedByBound, numLeftNodes, numNewLabel, numDominatedLabel, numPrunedLabel, timeOnLabelLb
L_00000550 , 200 , 1 , 3600, 28.570,true, true, 3,5644.000, 5644.000, 0.000, 5644.000, 5638.400, 5.228, 28.564, 0.883, 27.345, 3, 1, 0, 1, 0,2091506,1850874,492693,6.31200000000045
L_00000551 , 200 , 1 , 3600, 109.923,true, true, 3,5685.000, 5685.000, 0.000, 5685.000, 5683.500, 4.971, 109.916, 0.979, 108.626, 3, 1, 0, 1, 0,3546960,3245478,599964,11.335999999999169
L_00000552 , 200 , 1 , 3600, 37.150,true, true, 3,5739.000, 5739.000, 0.000, 5739.000, 5720.900, 6.345, 37.143, 2.801, 34.115, 3, 1, 0, 1, 0,2680063,2366258,594795,6.611000000000537
L_00000553 , 200 , 1 , 3600, 14.420,true, true, 3,5439.000, 5439.000, 0.000, 5439.000, 5434.900, 3.227, 14.414, 0.608, 13.528, 3, 1, 0, 1, 0,1298003,1097170,443535,3.309999999999747
L_00000554 , 200 , 1 , 3600, 42.090,true, true, 3,5528.000, 5528.000, 0.000, 5528.000, 5510.800, 4.393, 42.079, 5.682, 36.179, 3, 1, 0, 1, 0,2886702,2507674,595217,8.176000000000904
L_00000555 , 200 , 1 , 3600, 33.180,true, true, 3,5855.000, 5855.000, 0.000, 5855.000, 5848.500, 4.980, 33.171, 0.689, 32.205, 3, 1, 0, 1, 0,2177895,1902364,541291,5.47600000000016
L_00000556 , 200 , 1 , 3600, 7.122,true, true, 3,5658.000, 5658.000, 0.000, 5658.000, 5653.800, 4.217, 7.117, 0.459, 6.420, 3, 1, 0, 1, 0,801613,608955,406863,1.2369999999999746
L_00000557 , 200 , 1 , 3600, 27.785,true, true, 5,5726.000, 5726.000, -0.000, 5727.000, 5706.600, 2.503, 27.658, 3.325, 24.103, 3, 1, 0, 0, 2,2234416,1925948,616542,5.558000000000203
L_00000558 , 200 , 1 , 3600, 26.937,true, true, 3,5586.000, 5586.000, 0.000, 5586.000, 5574.600, 4.578, 26.932, 1.318, 25.373, 3, 1, 0, 1, 0,2106199,1829910,496470,4.725999999999911
L_00000559 , 200 , 1 , 3600, 9.625,true, true, 3,5658.000, 5658.000, 0.000, 5658.000, 5653.800, 4.957, 9.620, 0.484, 8.919, 3, 1, 0, 1, 0,995880,793242,456483,2.09699999999988
L_00000560 , 200 , 1 , 3600, 34.706,true, true, 3,5641.000, 5641.000, 0.000, 5641.000, 5635.100, 5.832, 34.701, 0.496, 33.971, 3, 1, 0, 1, 0,1964738,1709121,470671,5.694000000000233
L_00000561 , 200 , 1 , 3600, 46.610,true, true, 3,5153.000, 5153.000, 0.000, 5153.000, 5142.300, 10.426, 46.605, 2.285, 43.845, 3, 1, 0, 1, 0,3069321,2764024,380857,6.8430000000006155
L_00000562 , 200 , 1 , 3600, 34.952,true, true, 3,5330.000, 5330.000, 0.000, 5330.000, 5315.000, 28.262, 34.947, 1.563, 33.025, 3, 1, 0, 1, 0,1746770,1507077,390353,3.2879999999997493
L_00000563 , 200 , 1 , 3600, 8.091,true, false, 3,6138.000, 6137.800, 0.003, 6138.000, 6137.800, 8.086, 8.086, 0.377, 7.676, 1, 0, 0, 0, 2,880794,674049,530156,2.433999999999845
L_00000564 , 200 , 1 , 3600, 48.294,true, true, 3,5601.000, 5601.000, 0.000, 5601.000, 5591.100, 6.230, 48.288, 2.986, 45.029, 3, 1, 0, 1, 0,3060233,2743885,540999,5.062000000000038
L_00000565 , 200 , 1 , 3600, 16.187,true, true, 3,5742.000, 5742.000, 0.000, 5742.000, 5724.200, 3.669, 16.181, 1.495, 14.480, 3, 1, 0, 1, 0,1457170,1188427,531104,2.9459999999997875
L_00000566 , 200 , 1 , 3600, 126.127,true, true, 5,5376.000, 5376.000, 0.000, 5377.000, 5365.600, 54.700, 126.012, 2.379, 123.050, 3, 1, 0, 0, 2,5906837,5617522,372171,19.803000000001205
L_00000567 , 200 , 1 , 3600, 63.140,true, true, 3,5777.000, 5777.000, 0.000, 5777.000, 5762.700, 4.549, 63.135, 5.223, 57.680, 3, 1, 0, 1, 0,3886231,3484591,818791,9.514000000000147
L_00000568 , 200 , 1 , 3600, 22.508,true, true, 5,5579.000, 5579.000, 0.000, 5581.000, 5566.900, 3.420, 22.403, 0.779, 21.367, 3, 1, 0, 0, 2,1318484,1130949,311952,2.5479999999998304
L_00000569 , 200 , 1 , 3600, 50.437,true, true, 57,5820.000, 5820.000, 0.000, 5823.000, 5810.000, 15.956, 47.774, 2.961, 39.146, 29, 1, 0, 0, 28,2929701,2566695,640652,6.269000000000428
L_00000570 , 200 , 1 , 3600, 10.820,true, true, 3,5894.000, 5894.000, 0.000, 5894.000, 5891.400, 3.508, 10.813, 0.495, 10.060, 3, 1, 0, 1, 0,1088230,891688,459621,2.5629999999998305
L_00000571 , 200 , 1 , 3600, 79.930,true, true, 3,6013.000, 6013.000, 0.000, 6013.000, 6000.300, 7.546, 79.925, 2.248, 77.443, 3, 1, 0, 1, 0,4204808,3862985,634614,8.28500000000084
L_00000572 , 200 , 1 , 3600, 9.775,true, true, 3,5981.000, 5981.000, 0.000, 5981.000, 5965.100, 5.229, 9.770, 0.806, 8.742, 3, 1, 0, 1, 0,1034920,784417,471169,2.6149999999998235
L_00000573 , 200 , 1 , 3600, 86.349,true, true, 3,5684.000, 5684.000, 0.000, 5684.000, 5682.400, 6.111, 86.343, 1.202, 84.783, 3, 1, 0, 1, 0,4211504,3920362,635936,13.220999999998108
L_00000574 , 200 , 1 , 3600, 12.319,true, true, 7,5557.000, 5557.000, -0.000, 5558.000, 5542.700, 4.384, 12.109, 0.884, 10.859, 4, 1, 0, 0, 3,1165260,901333,432556,2.0109999999998895
L_00000575 , 200 , 1 , 3600, 89.836,true, true, 3,5461.000, 5461.000, 0.000, 5461.000, 5459.100, 22.628, 89.828, 1.819, 87.566, 3, 1, 0, 1, 0,4655663,4340685,520616,12.174999999998704
L_00000576 , 200 , 1 , 3600, 61.863,true, true, 3,5463.000, 5463.000, 0.000, 5463.000, 5461.300, 3.149, 61.857, 0.809, 60.727, 3, 1, 0, 1, 0,2705113,2456899,479033,7.73900000000087
L_00000577 , 200 , 1 , 3600, 11.183,true, true, 5,5594.000, 5594.000, -0.000, 5595.000, 5583.400, 3.505, 11.085, 0.936, 9.912, 3, 1, 0, 0, 2,1188359,966394,531212,2.300999999999858
L_00000578 , 200 , 1 , 3600, 6.980,true, true, 3,5457.000, 5457.000, 0.000, 5457.000, 5454.700, 3.463, 6.975, 0.470, 6.262, 3, 1, 0, 1, 0,907042,712766,447901,1.4929999999999464
L_00000579 , 200 , 1 , 3600, 15.042,true, true, 11,6006.000, 6006.000, 0.000, 6011.000, 5992.600, 4.181, 14.601, 1.441, 12.416, 6, 1, 0, 0, 5,1602644,1331836,641639,3.349999999999744
L_00000580 , 200 , 1 , 3600, 13.421,true, true, 13,5852.000, 5852.000, 0.000, 5854.000, 5845.200, 5.099, 12.957, 0.494, 11.789, 7, 1, 0, 0, 6,1245380,977406,418163,3.6449999999997105
L_00000581 , 200 , 1 , 3600, 53.055,true, true, 3,5519.000, 5519.000, 0.000, 5519.000, 5500.900, 3.724, 53.049, 5.592, 47.220, 3, 1, 0, 1, 0,3959617,3543096,733175,10.406999999999698
L_00000582 , 200 , 1 , 3600, 131.392,true, true, 3,5018.000, 5018.000, 0.000, 5018.000, 5015.800, 9.291, 131.387, 2.461, 128.413, 3, 1, 0, 1, 0,5846669,5527204,413171,16.23899999999688
L_00000583 , 200 , 1 , 3600, 26.931,true, true, 9,6194.000, 6194.000, 0.000, 6197.000, 6177.400, 9.340, 26.605, 0.885, 25.271, 5, 1, 0, 0, 4,1922399,1566098,787013,4.876999999999949
L_00000584 , 200 , 1 , 3600, 28.167,true, true, 5,5755.000, 5755.000, 0.000, 5756.000, 5738.500, 5.698, 28.046, 1.745, 26.068, 3, 1, 0, 0, 2,1729627,1481185,445186,3.68299999999971
L_00000585 , 200 , 1 , 3600, 94.795,true, true, 3,5574.000, 5574.000, 0.000, 5574.000, 5561.400, 64.334, 94.788, 1.747, 92.616, 3, 1, 0, 1, 0,4614848,4260999,537079,12.271999999998643
L_00000586 , 200 , 1 , 3600, 11.221,true, true, 7,6209.000, 6209.000, 0.000, 6211.000, 6193.900, 6.252, 11.008, 0.911, 9.750, 4, 1, 0, 0, 3,1274325,945315,560859,2.8879999999997934
L_00000587 , 200 , 1 , 3600, 18.063,true, true, 3,5222.000, 5222.000, 0.000, 5222.000, 5218.200, 6.237, 18.058, 0.601, 17.204, 3, 1, 0, 1, 0,1668858,1504218,690827,3.1479999999997648
L_00000588 , 200 , 1 , 3600, 43.795,true, true, 13,5681.000, 5681.000, 0.000, 5682.000, 5679.100, 5.318, 43.327, 0.844, 41.430, 7, 1, 0, 0, 6,2668731,2446601,650676,9.284000000000292
L_00000589 , 200 , 1 , 3600, 41.119,true, true, 3,5452.000, 5452.000, 0.000, 5452.000, 5449.200, 6.115, 41.115, 1.206, 39.483, 3, 1, 0, 1, 0,2663476,2374147,707797,6.634000000000546
L_00000590 , 200 , 1 , 3600, 169.260,true, true, 3,5795.000, 5795.000, 0.000, 5795.000, 5782.500, 4.637, 169.255, 2.567, 166.413, 3, 1, 0, 1, 0,3407146,3087946,502704,9.720000000000024
L_00000591 , 200 , 1 , 3600, 6.652,true, true, 3,5466.000, 5466.000, 0.000, 5466.000, 5464.600, 5.167, 6.646, 0.274, 6.178, 3, 1, 0, 1, 0,864344,644523,494507,1.7909999999999142
L_00000592 , 200 , 1 , 3600, 93.846,true, true, 3,5638.000, 5638.000, 0.000, 5638.000, 5631.800, 4.854, 93.841, 1.324, 92.126, 3, 1, 0, 1, 0,2644570,2356704,584575,61.66999999999674
L_00000593 , 200 , 1 , 3600, 21.431,true, true, 3,5738.000, 5738.000, 0.000, 5738.000, 5719.800, 8.094, 21.426, 2.527, 18.621, 3, 1, 0, 1, 0,2049529,1735264,658797,3.55399999999972
L_00000594 , 200 , 1 , 3600, 484.576,true, true, 3,5584.000, 5584.000, 0.000, 5584.000, 5572.400, 8.882, 484.572, 3.006, 481.165, 3, 1, 0, 1, 0,5320755,4941811,594929,13.207999999998128
L_00000595 , 200 , 1 , 3600, 20.343,true, true, 3,5594.000, 5594.000, 0.000, 5594.000, 5583.400, 4.019, 20.338, 0.717, 19.395, 3, 1, 0, 1, 0,1818875,1547702,611000,4.707999999999906
L_00000596 , 200 , 1 , 3600, 256.853,true, true, 13,5641.000, 5641.000, 0.000, 5642.000, 5635.100, 134.839, 256.389, 2.838, 252.216, 7, 1, 0, 0, 6,4627491,4214293,1108936,9.544000000000153
L_00000597 , 200 , 1 , 3600, 17.171,true, true, 35,5846.000, 5846.000, 0.000, 5849.000, 5838.600, 4.011, 15.779, 0.945, 12.580, 18, 1, 0, 0, 17,1420606,1097100,531040,1.9899999999998923
L_00000598 , 200 , 1 , 3600, 5.558,true, false, 3,5474.000, 5473.400, 0.011, 5474.000, 5473.400, 5.553, 5.553, 0.376, 5.148, 1, 0, 0, 0, 2,827690,568014,475535,1.3459999999999628
L_00000599 , 200 , 1 , 3600, 331.048,true, true, 3,5282.000, 5282.000, 0.000, 5282.000, 5262.200, 3.814, 331.044, 6.904, 323.891, 3, 1, 0, 1, 0,7515977,6915103,1017938,19.93900000000144
L_00000600 , 250 , 1 , 3600, 113.393,true, true, 3,7156.000, 7156.000, 0.000, 7156.000, 7147.600, 32.946, 113.386, 3.049, 109.496, 3, 1, 0, 1, 0,6226429,5700428,889852,22.951000000005052
L_00000601 , 250 , 1 , 3600, 76.172,true, true, 3,7095.000, 7095.000, 0.000, 7095.000, 7080.500, 31.999, 76.166, 4.536, 70.930, 3, 1, 0, 1, 0,4703258,4165504,821930,13.509999999997993
L_00000602 , 250 , 1 , 3600, 57.308,true, true, 3,6950.000, 6950.000, 0.000, 6950.000, 6943.000, 11.685, 57.302, 1.811, 54.869, 3, 1, 0, 1, 0,3799688,3439916,756639,13.856999999997772
L_00000603 , 250 , 1 , 3600, 23.485,true, true, 3,7387.000, 7387.000, 0.000, 7387.000, 7379.700, 11.369, 23.480, 1.077, 21.946, 3, 1, 0, 1, 0,2000664,1622420,840987,4.4159999999998085
L_00000604 , 250 , 1 , 3600, 77.819,true, true, 3,7072.000, 7072.000, 0.000, 7072.000, 7055.200, 22.003, 77.814, 8.721, 68.349, 3, 1, 0, 1, 0,5024899,4546900,777904,13.83899999999779
